0.4034181 0.4829611 0.3060864 0.3645564 0.2734001
0.4686826 0.5612442 0.3512642 0.4173091 0.3129639
0.6888037 0.8254142 0.5548374 0.6686112 0.5014321
1.1824108 1.4174103 0.911764 1.0894983 0.8171005
1.6681173 1.9997565 1.2869525 1.538142 1.1536036
3.4102404 4.0860171 2.6255918 3.1368682 2.3526328
4.0929413 4.9027157 3.1882222 3.818295 2.8637486
3.9487674 4.7313766 3.0840178 3.6954536 2.7716424
2.8669236 3.4367077 2.2024901 2.6300874 1.9725479
1.2037337 1.4433237 0.9155381 1.0909953 0.8182305
0.8103458 0.9712449 0.6160523 0.7340543 0.550526
0.571951 0.6844888 0.4271083 0.5070232 0.3802383
