V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11
2003 1 0.5 101300 248.95 0.000445243 0.79 0 -0.615 -9999.99 1.655
2003 1 1 101300 249.15 0.000456236 0.89 0 -0.865 -9999.99 0.84
2003 1 1.5 101300 249.1 0.000452363 1.05 0 -0.965 -9999.99 0.67
2003 1 2 101300 248.9 0.000446546 0.85 0 -0.85 -9999.99 0.65
2003 1 2.5 101300 248.9 0.00045538 0.815 0 -0.405 -9999.99 0.46
2003 1 3 101300 249.15 0.000481244 0.305 0 -0.145 -9999.99 0.295
2003 1 3.5 101300 249.6 0.000507971 0.155 0 -0.115 -9999.99 -0.405
2003 1 4 101300 249.85 0.000525618 0.115 0 -0.185 -9999.99 -0.91
2003 1 4.5 101300 249.9 0.000534939 0.325 0 -0.315 -9999.99 -0.745
2003 1 5 101300 249.85 0.000539722 0.42 0 -0.365 -9999.99 -0.81
2003 1 5.5 101300 249.7 0.000538263 0.96 0 -0.605 -9999.99 0.175
2003 1 6 101300 249.3 0.000520583 0.825 0 -0.735 -9999.99 0.34
2003 1 6.5 101300 249.05 0.000515649 0.805 0 -0.87 -9999.99 -0.37
2003 1 7 101300 248.7 0.000499594 1.22 0 -1.19 -9999.99 -0.00500001
2003 1 7.5 101300 248.45 0.000501012 1.175 0 -0.725 -9999.99 -0.655
2003 1 8 101300 248.6 0.000526358 1.045 0 -0.285 -9999.99 -0.78
2003 1 8.5 101300 248.9 0.00054239 0.935 0 -0.045 -9999.99 -1.045
2003 1 9 101300 249.1 0.000550324 1.025 0 0.095 -9999.99 -0.785
2003 1 9.5 101300 249.3 0.000554226 1.1 0 0.895 -9999.99 0
2003 1 10 101300 249.5 0.000560464 1.23 0 8.885 -9999.99 4.195
2003 1 10.5 101300 250 0.000576142 1.195 0 20.33 -9999.99 9.78
2003 1 11 101300 250.45 0.000591704 0.965 0 39.535 -9999.99 18.66
2003 1 11.5 101300 251.1 0.000611897 1.305 0 66.525 -9999.99 32.575
2003 1 12 101300 252.05 0.000655435 1.365 0 64.04 -9999.99 34.975
2003 1 12.5 101300 252.55 0.000678715 1.36 0 49.63 -9999.99 28.375
2003 1 13 101300 253.2 0.00071076 1.255 0 56.87 -9999.99 32.46
2003 1 13.5 101300 253.95 0.000739866 1.46 0 66.635 -9999.99 37.765
2003 1 14 101300 254.5 0.000764142 1.8 0 61.82 -9999.99 35.545
2003 1 14.5 101300 254.85 0.000787681 1.665 0 105.01 -9999.99 59.145
2003 1 15 101300 255.1 0.000794913 2.04 0 100.645 -9999.99 60.865
2003 1 15.5 101300 254.8 0.000777243 1.81 0 64.055 -9999.99 39.905
2003 1 16 101300 254.5 0.000760265 1.9 0 53.585 -9999.99 34
2003 1 16.5 101300 253.85 0.000721391 2.14 0 12.525 -9999.99 9.085
2003 1 17 101300 253.15 0.00068441 2.005 0 2.065 -9999.99 1.47
2003 1 17.5 101300 252.45 0.000651455 1.455 0 -1.375 -9999.99 -0.925
2003 1 18 101300 251.8 0.000623 1.355 0 -1.37 -9999.99 -0.535
2003 1 18.5 101300 251.15 0.000596548 1.755 0 -1.03 -9999.99 1.18
2003 1 19 101300 250.6 0.000583068 1.65 0 -0.71 -9999.99 1.235
2003 1 19.5 101300 250.65 0.000602926 1.775 0 0.055 -9999.99 1.325
2003 1 20 101300 251.05 0.000615884 1.87 0 -0.22 -9999.99 1.315
2003 1 20.5 101300 251.2 0.000609435 1.605 0 -0.405 -9999.99 0.655
2003 1 21 101300 251.1 0.000584108 1.66 0 -0.935 -9999.99 0.625
2003 1 21.5 101300 250.9 0.000569482 1.81 0 -0.725 -9999.99 -0.33
2003 1 22 101300 250.75 0.000555868 2.025 0 -0.57 -9999.99 -0.435
2003 1 22.5 101300 250.25 0.000521205 1.945 0 -0.55 -9999.99 -0.66
2003 1 23 101300 249.9 0.000498679 1.885 0 -0.315 -9999.99 -0.92
2003 1 23.5 101300 249.75 0.000490193 1.945 0 -0.22 -9999.99 -1.245
2003 2 0 101300 249.75 0.000489092 1.78 0 -0.23 -9999.99 -1.48
2003 2 0.5 101300 249.8 0.000489583 1.68 0 -0.16 -9999.99 -1.41
2003 2 1 101300 249.85 0.000489678 1.7 0 -0.17 -9999.99 -1.235
2003 2 1.5 101300 249.6 0.000472117 1.95 0 -0.635 -9999.99 -0.955
2003 2 2 101300 249.05 0.000442224 2.07 0 -1.07 -9999.99 -0.345
2003 2 2.5 101300 248.35 0.000412442 2.07 0 -1.08 -9999.99 -0.21
2003 2 3 101300 248 0.000399063 2.2 0 -0.955 -9999.99 -0.16
2003 2 3.5 101300 247.55 0.000380859 2.265 0 -0.995 -9999.99 -0.215
2003 2 4 101300 247.25 0.000370921 2.205 0 -0.815 -9999.99 -0.6
2003 2 4.5 101300 247.15 0.000368392 2.01 0 -0.625 -9999.99 -0.445
2003 2 5 101300 247 0.000363389 1.735 0 -0.655 -9999.99 -0.4
2003 2 5.5 101300 247 0.000364906 1.34 0 -0.69 -9999.99 -0.335
2003 2 6 101300 246.8 0.000358122 1.085 0 -0.685 -9999.99 -0.375
2003 2 6.5 101300 246.75 0.000360055 1.33 0 -0.325 -9999.99 -1.11
2003 2 7 101300 246.8 0.000364626 1.65 0 -0.405 -9999.99 -0.81
2003 2 7.5 101300 247.25 0.000387287 1.655 0 -0.03 -9999.99 -1.39
2003 2 8 101300 247.75 0.000404424 1.57 0 -0.235 -9999.99 -0.645
2003 2 8.5 101300 247.95 0.000409893 1.66 0 -0.635 -9999.99 0.175
2003 2 9 101300 247.6 0.000398549 1.565 0 -1 -9999.99 0.79
2003 2 9.5 101300 247.2 0.000390715 1.575 0 1.775 -9999.99 2.695
2003 2 10 101300 247.45 0.000406185 1.35 0 22.115 -9999.99 15.58
2003 2 10.5 101300 248.45 0.000443135 1.35 0 20.39 -9999.99 12.355
2003 2 11 101300 249.5 0.000483859 1.5 0 28.81 -9999.99 15.11
2003 2 11.5 101300 250.25 0.000512872 1.52 0 57.38 -9999.99 32.935
2003 2 12 101300 250.75 0.00053142 2.02 0 85.215 -9999.99 52.885
2003 2 12.5 101300 250.9 0.00053055 2.605 0 107.4 -9999.99 69.365
2003 2 13 101300 250.9 0.000525057 2.805 0 118.8 -9999.99 77.525
