0.4626944 0.5518591 0.2230919 0.2493431 0.187544
0.4794454 0.5705675 0.2246044 0.2462084 0.1839343
0.7410377 0.8816358 0.3875663 0.4529588 0.339783
1.3493105 1.6091686 0.7637506 0.9264059 0.6967028
2.0062587 2.387975 1.3105587 1.6877104 1.2714617
4.0512533 4.8177433 2.7571471 3.602596 2.7107296
4.0382013 4.8067222 2.6776061 3.4680099 2.6115427
3.7740867 4.4892483 2.5641501 3.3500795 2.5220833
3.2519453 3.8736908 2.1964784 2.8633566 2.1609015
1.4734943 1.7549754 0.9106182 1.1496086 0.8670429
0.8378275 0.9988893 0.4504113 0.5337994 0.401624
0.515581 0.6159251 0.2370221 0.2563096 0.1923681
