0.8987727 1.041912 0.3513833 0.7340575 0.5573401
0.8668354 1.0132831 0.3408245 0.7047666 0.5358466
1.0854793 1.2843313 0.4302444 0.8764132 0.6649525
1.6994066 1.9796562 0.6666816 1.383667 1.0502306
2.3457587 2.6692953 0.9058766 1.9341476 1.465721
5.3097768 5.6813283 1.9684042 4.5166845 3.408344
5.0672054 5.473433 1.890689 4.2886176 3.2388582
5.1162333 5.4051681 1.8804706 4.3810701 3.3050997
4.9246297 5.1629934 1.8008708 4.232451 3.1897295
1.7846203 1.9995406 0.6819158 1.4847021 1.126174
1.2113397 1.4038011 0.4735176 0.9897016 0.7529349
0.9514772 1.1098768 0.3735977 0.7748038 0.5909047
