1.2817532 1.329091 0.860232 0.8747432 1.0296907
1.4094877 1.4743589 0.9487821 0.9700858 1.1442963
1.5985435 1.7224299 1.0953279 1.1312157 1.3233881
1.7829521 1.9087807 1.2136166 1.2519531 1.4831799
1.601632 1.6539314 1.0725728 1.088385 1.3194655
1.534551 1.511744 1.0117781 1.0030524 1.2501065
1.4892124 1.4151946 0.9665524 0.9436056 1.2064831
1.4257154 1.3372943 0.9151795 0.891986 1.1486708
1.2594541 1.1635017 0.7991387 0.7750248 0.999468
1.1527194 1.0729307 0.7284927 0.7119827 0.90095
1.166608 1.1310608 0.7557319 0.7494064 0.9156036
1.2620231 1.2829638 0.8384105 0.8462971 1.0093321
