0.3871813 0.4648857 0.2666352 0.3164256 0.2373135
0.3801426 0.4563773 0.2656907 0.3164712 0.2373466
0.6618428 0.7946475 0.4807856 0.5779551 0.4334574
1.0285271 1.2346295 0.7591856 0.9159741 0.6869735
1.7106301 2.0528529 1.2707983 1.5354638 1.1515977
3.8582518 4.6274662 2.8462389 3.4337835 2.5753341
4.6575356 5.5871558 3.4116831 4.1092806 3.0819411
4.5592175 5.4699397 3.3228452 3.9973915 2.9980485
2.5931013 3.1120522 1.9452996 2.3556318 1.766721
0.9636941 1.1566699 0.7280874 0.8830848 0.6623074
0.6223193 0.7471668 0.4644284 0.5617341 0.4212958
0.467153 0.5608431 0.328517 0.3918921 0.2939105
