1.706989 1.7743852 0.9793631 1.2509265 1.1926659
1.7451718 1.8071166 1.0228903 1.2865123 1.288673
2.1023507 2.2299247 1.3538703 1.5827458 1.7424262
3.0317054 3.2480409 2.1912868 2.3784182 2.7306345
4.2113471 4.4107895 2.9758074 3.3505557 3.1723094
4.1895633 4.3050256 2.6967585 3.2681246 2.5803065
4.1773095 4.1811533 2.5014451 3.2146742 2.3012774
3.6319325 3.6046531 2.1295946 2.7822747 1.9742455
3.3233318 3.3260934 1.9691713 2.5462432 1.8321855
2.7626181 2.789248 1.6414986 2.1023374 1.6331502
2.096261 2.1259656 1.2068341 1.5623068 1.355121
1.7314721 1.7413999 0.9747753 1.2793099 1.1636034
