0.7738018 0.8597364 0.4641454 0.6419902 0.4773964
0.9004974 1.0049982 0.542039 0.7504413 0.5579152
1.2401193 1.3947641 0.7650355 1.0658503 0.7931893
2.2243178 2.4207973 1.3755556 1.95708 1.4564359
4.1415939 4.3412943 2.3565269 3.3761315 2.5054593
4.158093 4.3366461 2.3033807 3.3005047 2.4495156
4.0765076 4.2999158 2.3073435 3.2923439 2.4407275
4.2176971 4.4853358 2.3329778 3.2986884 2.4452147
3.4512727 3.7209046 1.9186486 2.6841021 1.9916945
2.3846555 2.5458803 1.363483 1.9304221 1.4330535
1.1107614 1.2135817 0.6611152 0.926512 0.6891751
0.8119771 0.900992 0.4906494 0.680509 0.5065527
