0.5536439 0.6498643 0.4054254 0.4400576 0.3180757
0.5672792 0.6574228 0.4106481 0.4483698 0.3237081
0.9561991 1.1489505 0.7193267 0.768976 0.556942
1.8943884 2.3061421 1.4458125 1.5317072 1.1108131
3.2608385 3.7943883 2.3623996 2.5798154 1.862815
3.8791809 4.4005365 2.7366755 3.0336094 2.1849198
3.7756324 4.1904526 2.6167951 2.9260232 2.1024795
3.3223171 3.6775258 2.2928569 2.5695 1.8459338
3.268059 3.6873355 2.2926385 2.5507112 1.8348246
2.0044401 2.3631618 1.4725916 1.5968226 1.1533897
0.8974923 1.0892245 0.679054 0.7243016 0.5249599
0.6218824 0.7451639 0.4647425 0.4991095 0.3613956
