1.2519779 1.4772561 0.9469001 0.993642 1.2192432
1.3067967 1.5399824 1.0086081 1.047086 1.3445657
1.8468819 2.1956584 1.4387431 1.4551127 2.0113757
3.0529482 3.6329517 2.4045737 2.4199579 3.3472948
3.4230177 3.9937069 2.7279489 2.9263873 3.2104018
2.8886683 3.3148572 2.2205901 2.5333133 2.1507957
2.5287092 2.8650525 1.9770837 2.311044 1.8024129
2.1389587 2.4125805 1.6776267 1.9677589 1.5437025
2.0007942 2.274946 1.5581126 1.8072387 1.4645821
1.9031521 2.2053111 1.4848393 1.6585767 1.5320818
1.5370684 1.8157879 1.1921617 1.2614151 1.4431577
1.2745051 1.5075668 0.9749262 1.018427 1.2526772
