1.1081488 1.5457653 0.5057963 0.4338785 0.2918479
1.1853445 1.6666154 0.5238367 0.4483713 0.3040386
1.4202318 1.9828833 0.6529315 0.5630623 0.3690415
1.762897 2.4086401 0.8672244 0.7548818 0.455579
1.9633086 2.7049742 0.9693195 0.8444194 0.4940355
2.1685109 3.0674188 1.0321295 0.8950755 0.5286446
2.0416679 2.9060445 0.957465 0.8284274 0.4978755
1.7981431 2.5767438 0.8384002 0.7238199 0.4407602
1.6983365 2.4347649 0.7733507 0.6641711 0.4192505
1.3983405 1.9625229 0.6603605 0.570396 0.3534938
1.2537706 1.7404392 0.5832734 0.5043529 0.3202096
1.1993284 1.6650962 0.5545024 0.4766634 0.3158211
