0.6167209 0.7164058 0.4239502 0.3995131 0.3175143
0.63748 0.7418947 0.4835714 0.4393694 0.3423653
0.9584943 1.1079606 0.8939394 0.7645796 0.5790428
1.8108416 2.0006433 1.7709293 1.5172517 1.1619927
3.9242704 3.8184054 2.6346791 2.654212 2.2448752
4.8883166 4.6812215 2.7210338 2.9547434 2.57149
4.885582 4.5945683 2.4678385 2.8083286 2.4911575
4.1948152 4.0804286 2.1001539 2.38043 2.1022413
3.8501816 3.6484184 1.9108882 2.176053 1.9215097
2.1225533 2.1591456 1.2057437 1.2733279 1.0855938
0.9309525 1.0697502 0.6029124 0.5824409 0.4690231
0.5901567 0.701559 0.4100663 0.3807982 0.2983591
