1.6596553 2.0130737 1.5774171 1.351988 1.09139
0.846307 1.0327662 0.7538826 0.6564403 0.5468013
1.032146 1.2621417 0.9207826 0.7978344 0.6582114
1.6967586 2.0811443 1.5702807 1.3471284 1.0874401
2.2703218 2.7860789 2.1726973 1.8452246 1.4563448
2.9729502 3.6275175 2.7770894 2.3664742 1.8821989
3.2216318 3.8373325 2.8354111 2.4353423 1.9787567
2.2915559 2.7815738 2.027555 1.7502906 1.4390277
2.0265043 2.4661272 1.7889204 1.5457104 1.2706385
1.5396926 1.8695267 1.4061658 1.2064568 0.978465
2.6837065 3.2934313 2.4703665 2.1308727 1.7425445
1.7650491 2.1574557 1.6353525 1.4077505 1.1478281
