1.2907636 1.4811765 0.9397303 0.8448386 1.0930326
1.3511668 1.5416706 1.0078409 0.9019411 1.1875739
1.7617276 2.0126607 1.4071622 1.2404304 1.5994184
2.6105793 2.9375885 2.2407956 1.9464452 2.5824442
3.2259619 3.5973217 2.655298 2.3357894 3.2742639
3.0248728 3.3777442 2.3399329 2.1016321 2.7463326
2.905993 3.2384036 2.1655304 1.9698607 2.5613725
2.4971898 2.7900102 1.8421116 1.6763688 2.2121556
2.3201602 2.5978076 1.7334638 1.5708627 2.0743823
1.9724146 2.2224524 1.4395303 1.306834 1.6879731
1.5475254 1.7571231 1.1289783 1.0215571 1.285646
1.2765661 1.4512521 0.9264861 0.8380414 1.0591269
