0.4968078 0.5658847 0.4070328 0.3939426 0
0.5649865 0.6245766 0.4797732 0.4638382 0
0.8599102 0.929301 0.7447685 0.7136753 0
1.6293027 1.7287521 1.4378868 1.3683082 0
2.6797259 2.8652074 2.1278877 2.0644388 0
3.2227356 3.5456877 2.4487164 2.3853824 0
3.5210311 3.8445132 2.6721666 2.6175628 0
3.1767449 3.513272 2.4231365 2.3595357 0
3.0726171 3.411643 2.2821429 2.2432585 0
1.7366573 1.9691205 1.3560998 1.3287253 0
0.9317687 1.1078525 0.7622307 0.7351143 0
0.4825841 0.5573694 0.4328703 0.4085343 0
