1.1288106 1.313634 0.7557568 0.6481913 0
1.3118932 1.5321023 0.9242638 0.7966506 0
1.5773536 1.6885897 1.2362237 1.0796504 0
1.9818749 2.0119586 1.6118504 1.4126093 0
2.7405581 2.8414946 2.0506177 1.7849777 0
3.6633441 3.9544804 2.3961079 2.065028 0
3.5499232 3.8109334 2.3384807 2.0192614 0
3.1775749 3.4518332 2.1248507 1.8344694 0
2.8788686 3.1066387 1.9783579 1.7122819 0
2.1109037 2.3740008 1.4929317 1.2911183 0
1.6519562 1.9229121 1.1457326 0.9865226 0
1.219875 1.4272611 0.826077 0.7093823 0
