1.4959633 1.7351047 1.1248013 1.00892 0.8079563
0.535877 0.6017358 0.4401075 0.3983801 0.3289233
1.0713602 1.2060076 0.8722319 0.7856528 0.6426619
1.9912373 2.2104924 1.7247013 1.5317879 1.2217268
2.7679632 3.0669925 2.4711435 2.1788833 1.7152765
3.1962359 3.5823097 2.9133022 2.5465252 1.9741632
2.7985182 3.0943766 2.3573556 2.0543716 1.5603671
2.4750886 2.7191408 1.9692563 1.7106797 1.2741829
2.5346363 2.7671621 2.0022292 1.7500988 1.3223231
1.5311836 1.6917405 1.2787746 1.1273205 0.8786492
1.1408713 1.2814839 0.9688361 0.8658395 0.6999687
2.0072873 2.2863069 1.7688274 1.6394576 1.4353019
