0.7053621 0.9588734 0.8663225 0.6491268 0.4377722
0.3273953 0.42074 0.3931455 0.2982388 0.203525
0.6906292 0.8523433 0.7660247 0.6001675 0.4197712
1.6360859 1.8547183 1.6713352 1.373196 1.005832
2.934119 3.0215578 2.5731769 2.2721975 1.7554791
3.5790884 3.7323692 2.8736136 2.6474013 2.1075134
3.1347845 3.2740176 2.3258705 2.2184885 1.8002081
2.5779271 2.7004576 1.9254175 1.8270569 1.4777433
2.7617986 2.8539665 1.9925077 1.9117297 1.5507656
1.4398144 1.644348 1.2626503 1.0963496 0.831071
0.7951663 1.0342666 0.8660337 0.6791636 0.4733866
1.1117339 1.4584519 1.5175219 1.1095288 0.7374033
