0.4238974 0.4996787 0.2786063 0.3650875 0.2729941
0.4410139 0.5199388 0.2864721 0.3738815 0.2795421
0.5750211 0.6815119 0.4297205 0.5824617 0.4364454
1.0864919 1.2950269 0.7465792 0.9812803 0.7354939
1.7060987 2.0410061 1.1922824 1.5698551 1.1775333
3.8736448 4.6243634 2.7077932 3.5730309 2.6791382
5.028275 6.001092 3.4119945 4.4603863 3.343611
5.1076336 6.0936537 3.3589959 4.3466496 3.2573535
3.8408213 4.5786448 2.6046135 3.4082527 2.5543735
1.2044592 1.4352343 0.8122523 1.0613768 0.7953729
0.7184927 0.853788 0.4794065 0.6260452 0.4688705
0.5360337 0.6344927 0.3560708 0.4661939 0.3488933
