0.8045996 0.5425027 0.4391768 0.4445325 0.4286234
0.8218976 0.5835572 0.4629124 0.4827599 0.4537288
1.1119708 0.816297 0.6465495 0.6805923 0.628338
1.3360493 1.0478433 0.8149398 0.8752771 0.7846208
1.3770593 1.05074 0.8264917 0.8623546 0.7809466
1.3400867 0.8804826 0.7277939 0.6965386 0.672649
1.201593 0.776516 0.6462276 0.6147354 0.5978773
1.1359479 0.7358317 0.6105025 0.5825074 0.5668058
0.9891752 0.6645005 0.5425329 0.5266674 0.5027916
0.9362738 0.640044 0.51689 0.5103793 0.4848817
0.80204 0.5621969 0.4499051 0.4609778 0.4364606
0.8307738 0.566138 0.456037 0.4594847 0.4399258
