1.0966576 1.3132808 0.9838565 0.8595542 0
0.6044136 0.7182559 0.5993412 0.5215147 0
0.9594551 1.1438237 0.9121514 0.7968973 0
1.9428488 2.3172643 1.9533551 1.6968422 0
2.8228533 3.3525498 2.8353479 2.4659326 0
3.0693266 3.6605501 2.948447 2.5811851 0
2.6328042 3.1484678 2.3057272 2.0251091 0
2.3032787 2.7490661 2.0341332 1.7804713 0
2.3954172 2.8558631 2.07621 1.8151095 0
1.3605133 1.6220851 1.266281 1.1056709 0
1.1246458 1.3491991 0.9694279 0.8482907 0
1.8445241 2.1968751 1.8741431 1.6302416 0
