0.4315026 1.152976 0.4241778 0.5826298 0.3564386
0.4616512 1.2016879 0.4519528 0.6544456 0.4051527
0.7088723 1.4377052 0.6428231 0.9981261 0.6171982
0.9896669 1.8162307 0.866361 1.4119916 0.8854262
1.165799 1.9688476 0.9879609 1.6191816 1.0198838
1.1023574 2.2513783 0.9717135 1.5131228 0.9521782
0.973666 2.3988345 0.8814543 1.2671324 0.7943282
0.8268516 2.339678 0.7777835 1.0574607 0.6624242
0.7523214 2.2757187 0.7275359 0.9642907 0.6027671
0.6180781 1.9818066 0.6103546 0.7837119 0.4872572
0.5404241 1.673998 0.5414152 0.7019335 0.4308392
0.4116672 1.3520942 0.4294237 0.5386841 0.3255744
