0.9594747 1.0317032 0.6444616 0.7323661 0.5280023
1.1641679 1.2487123 0.7862 0.8911888 0.6431948
1.4877238 1.5668396 1.0314938 1.1554415 0.8361633
2.7562501 2.7605622 1.926301 2.1556571 1.5627209
4.1101356 4.069859 2.8145361 3.1834488 2.3036885
4.1814966 4.2499218 2.8768392 3.2443976 2.3465021
3.9996977 4.0471463 2.7713251 3.1112194 2.2532942
4.3550415 4.4622555 2.9924779 3.3736002 2.438647
3.6113141 3.6835797 2.4776282 2.7946177 2.0204871
2.6956604 2.738893 1.8363839 2.078567 1.5028106
1.3784862 1.4284616 0.9394431 1.061833 0.7675385
1.0153365 1.0888392 0.6830584 0.7757962 0.5594935
