1.3204347 1.5047027 0.9512995 1.0032377 1.059574
1.4229267 1.6859416 1.04853 1.1183362 1.1131089
1.8197625 2.1910536 1.3555055 1.4498013 1.4091522
2.1017263 2.4111474 1.5225629 1.602119 1.6800063
1.8956385 1.9012425 1.2642816 1.2824793 1.595678
1.5801318 1.3718894 0.9677033 0.9428217 1.3914925
1.3827318 1.1623755 0.8291937 0.8025482 1.220603
1.255601 1.0634289 0.7550988 0.7331138 1.1016304
1.1176935 0.9618239 0.6808934 0.6619411 0.9884853
1.0410932 0.9399297 0.649105 0.6429859 0.8970581
1.1718971 1.2310145 0.7969661 0.8269182 0.9456509
1.2161617 1.3598238 0.8623127 0.9077221 0.9668895
