0.3481287 0.3976586 0.2720543 0.2621983 0.205984
0.33508 0.3886848 0.2505577 0.2491845 0.1984263
0.6124039 0.7129662 0.5221165 0.4780909 0.3688589
1.7058455 1.9800882 1.4816923 1.3393974 1.0271355
3.3008111 3.7259793 2.5629356 2.4641864 1.927646
3.1641541 3.6850145 2.5133691 2.406363 1.8899486
3.2543528 3.768883 2.4100316 2.4059057 1.9162107
3.2761633 3.7350752 2.3137944 2.3705928 1.9004169
2.8068719 3.166096 1.9733762 2.031903 1.6327219
1.4002208 1.6001204 1.0381975 1.0332454 0.8208634
0.63666 0.713333 0.486687 0.4722724 0.3705343
1.2908626 1.5390947 1.1931655 1.0449772 0.7934558
