1.4208053 1.5479312 1.0259569 1.0411181 1.0248023
1.5827092 1.7465386 1.156162 1.173233 1.1371329
1.9678595 2.2071221 1.4591447 1.480352 1.4088547
2.2065923 2.4168077 1.5998992 1.624788 1.5699232
1.6758617 1.7654121 1.1719266 1.1915913 1.1864495
1.284652 1.287742 0.8587511 0.8738271 0.9099619
1.1009034 1.0966898 0.7315751 0.7447014 0.7777876
1.0276194 1.0257155 0.684157 0.6963376 0.7268975
0.8815698 0.8795586 0.5868148 0.5971621 0.6242651
0.877422 0.8827988 0.5882943 0.5987826 0.6199895
1.0596647 1.1115763 0.7381791 0.7505546 0.7543564
1.3362218 1.4291303 0.9483784 0.9629776 0.9633067
